startNodeId,endNodeId,relationshipType,relationshipId,amount,unit,step_order,ingredientCategory,isMain
201004746,201000438,801000001,R_000054,1,个,,蔬菜,False
201004746,201000339,801000001,R_000055,1,根,,蔬菜,False
201004746,201000049,801000001,R_000056,5,克,,调料,False
201004746,201000029,801000001,R_000057,6.5,克,,调料,False
201004746,201000084,801000001,R_000058,5,克,,调料,False
201004746,201000111,801000001,R_000059,3,克,,调料,False
201004746,201000083,801000001,R_000060,2,克,,调料,False
201004746,201000009,801000001,R_000061,20,克,,调料,False
201004746,201000786,801000001,R_000062,5,克,,调料,False
201004746,201000294,801000001,R_000063,2,克,,调料,False
201004746,201000187,801000001,R_000064,2,克,,调料,False
201004746,201000047,801000001,R_000065,2,克,,调料,False
201004746,201004762,801000003,R_000066,,,1.0,,
201004746,201004763,801000003,R_000067,,,2.0,,
201004746,201004764,801000003,R_000068,,,3.0,,
201004746,201004765,801000003,R_000069,,,4.0,,
201004746,750000000,801000004,R_000070,,,,,
201004746,620000000,801000005,R_000071,,,,,
201004766,201004235,801000001,R_000072,300,g,,淀粉类,True
201004766,201000129,801000001,R_000073,100,g,,蛋白质,True
201004766,201004769,801000001,R_000074,150,g,,蔬菜,True
201004766,201000049,801000001,R_000075,2,g,,调料,False
201004766,201000009,801000001,R_000076,10-18,ml,,调料,False
201004766,201000111,801000001,R_000077,2,g,,调料,False
201004766,201000112,801000001,R_000078,10,ml,,调料,False
201004766,201004551,801000001,R_000079,5,g,,调料,False
201004766,201000440,801000001,R_000080,1,g,,调料,False
201004766,201000113,801000001,R_000081,5,ml,,调料,False
201004766,201000088,801000001,R_000082,1,g,,调料,False
201004766,201000062,801000001,R_000083,10,g,,蔬菜,False
201004766,201000027,801000001,R_000084,5,g,,蔬菜,False
201004766,201000063,801000001,R_000085,10,g,,蔬菜,False
201004766,201000488,801000001,R_000086,150,ml,,其他,False
201004766,201004782,801000003,R_000087,,,1.0,,
201004766,201004783,801000003,R_000088,,,2.0,,
201004766,201004784,801000003,R_000089,,,3.0,,
201004766,201004785,801000003,R_000090,,,4.0,,
201004766,201004786,801000003,R_000091,,,5.0,,
201004766,201004787,801000003,R_000092,,,6.0,,
201004766,201004788,801000003,R_000093,,,7.0,,
201004766,201004789,801000003,R_000094,,,8.0,,
201004766,201004790,801000003,R_000095,,,9.0,,
201004766,201004791,801000003,R_000096,,,10.0,,
201004766,201004792,801000003,R_000097,,,11.0,,
201004766,750000000,801000004,R_000098,,,,,
201004766,630000000,801000005,R_000099,,,,,
201004793,201004794,801000001,R_000100,100,g,,淀粉类,True
201004793,201002147,801000001,R_000101,0.5,根,,蔬菜,True
201004793,201004450,801000001,R_000102,0.5,根,,蔬菜,True
201004793,201004186,801000001,R_000103,20,ml,,调料,False
201004793,201004798,801000003,R_000104,,,1.0,,
201004793,201004799,801000003,R_000105,,,2.0,,
201004793,201004800,801000003,R_000106,,,3.0,,
201004793,750000000,801000004,R_000107,,,,,
201004793,620000000,801000005,R_000108,,,,,
201004801,201002295,801000001,R_000109,400,g,,淀粉类,True
201004801,201000006,801000001,R_000110,1,个,,蛋白质,True
201004801,201004804,801000001,R_000111,60,g,,蛋白质,True
201004801,201002799,801000001,R_000112,80,g,,蔬菜,True
201004801,201004806,801000001,R_000113,50,g,,蔬菜,True
201004801,201001855,801000001,R_000114,0.25,根,,蔬菜,True
201004801,201004808,801000001,R_000115,50,g,,蔬菜,True
201004801,201004809,801000001,R_000116,25,ml,,调料,False
201004801,201004810,801000001,R_000117,20,ml,,调料,False
201004801,201000281,801000001,R_000118,10,g,,调料,False
201004801,201000030,801000001,R_000119,20,ml,,调料,False
201004801,201000112,801000001,R_000120,15,ml,,调料,False
201004801,201004814,801000003,R_000121,,,1.0,,
201004801,201004815,801000003,R_000122,,,2.0,,
201004801,201004816,801000003,R_000123,,,3.0,,
201004801,201004817,801000003,R_000124,,,4.0,,
201004801,201004818,801000003,R_000125,,,5.0,,
201004801,201004819,801000003,R_000126,,,6.0,,
201004801,201004820,801000003,R_000127,,,7.0,,
201004801,750000000,801000004,R_000128,,,,,
201004801,630000000,801000005,R_000129,,,,,
201004821,201004822,801000001,R_000130,1 人份,杯,,淀粉类,True
201004821,201004823,801000001,R_000131,20,克,,调料,False
201004821,201004266,801000001,R_000132,80,克,,蔬菜,True
201004821,201004825,801000003,R_000133,,,1.0,,
201004821,201004826,801000003,R_000134,,,2.0,,
201004821,750000000,801000004,R_000135,,,,,
201004821,620000000,801000005,R_000136,,,,,
201004827,201003246,801000001,R_000137,200,克,,蔬菜,True
201004827,201003537,801000001,R_000138,10,毫升,,调料,False
201004827,201000029,801000001,R_000139,5,毫升,,调料,False
201004827,201000081,801000001,R_000140,15,毫升,,调料,False
201004827,201000084,801000001,R_000141,10,毫升,,调料,False
201004827,201000134,801000001,R_000142,5,克,,调料,False
201004827,201000786,801000001,R_000143,5,毫升,,调料,False
201004827,201000063,801000001,R_000144,2,头,,调料,False
201004827,201000049,801000001,R_000145,适量,,,调料,False
201004827,201004837,801000003,R_000146,,,1.0,,
201004827,201004838,801000003,R_000147,,,2.0,,
201004827,201004839,801000003,R_000148,,,3.0,,
201004827,201004840,801000003,R_000149,,,4.0,,
201004827,710000000,801000004,R_000150,,,,,
201004827,610000000,801000005,R_000151,,,,,
201004841,201003918,801000001,R_000152,250,g,,蛋白质,True
201004841,201000339,801000001,R_000153,10,g,,蔬菜,False
201004841,201000008,801000001,R_000154,2,瓣,,蔬菜,False
201004841,201000112,801000001,R_000155,15,ml,,调料,False
201004841,201000786,801000001,R_000156,5,ml,,调料,False
201004841,201000081,801000001,R_000157,5,ml,,调料,False
201004841,201000134,801000001,R_000158,2,g,,调料,False
201004841,201001712,801000001,R_000159,5,ml,,调料,False
201004841,201004850,801000003,R_000160,,,1.0,,
201004841,201004851,801000003,R_000161,,,2.0,,
201004841,201004852,801000003,R_000162,,,3.0,,
201004841,201004853,801000003,R_000163,,,4.0,,
201004841,201004854,801000003,R_000164,,,5.0,,
201004841,201004855,801000003,R_000165,,,6.0,,
201004841,201004856,801000003,R_000166,,,7.0,,
201004841,201004857,801000003,R_000167,,,8.0,,
201004841,201004858,801000003,R_000168,,,9.0,,
201004841,201004859,801000003,R_000169,,,10.0,,
201004841,201004860,801000003,R_000170,,,11.0,,
201004841,201004861,801000003,R_000171,,,12.0,,
201004841,201004862,801000003,R_000172,,,13.0,,
201004841,710000000,801000004,R_000173,,,,,
201004841,620000000,801000005,R_000174,,,,,
201004863,201003863,801000001,R_000001,150,g,,蔬菜,True
201004863,201000339,801000001,R_000002,5,g,,蔬菜,False
201004863,201000008,801000001,R_000003,2,瓣,,蔬菜,False
201004863,201000112,801000001,R_000004,15,ml,,调料,False
201004863,201000081,801000001,R_000005,10,ml,,调料,False
201004863,201000134,801000001,R_000006,3,g,,调料,False
201004863,201000786,801000001,R_000007,5,ml,,调料,False
201004863,201001712,801000001,R_000008,5,ml,,调料,False
201004863,201004872,801000003,R_000009,,,1.0,,
201004863,201004873,801000003,R_000010,,,2.0,,
201004863,201004874,801000003,R_000011,,,3.0,,
201004863,201004875,801000003,R_000012,,,4.0,,
201004863,201004876,801000003,R_000013,,,5.0,,
201004863,201004877,801000003,R_000014,,,6.0,,
201004863,201004878,801000003,R_000015,,,7.0,,
201004863,201004879,801000003,R_000016,,,8.0,,
201004863,201004880,801000003,R_000017,,,9.0,,
201004863,201004881,801000003,R_000018,,,10.0,,
201004863,201004882,801000003,R_000019,,,11.0,,
201004863,201004883,801000003,R_000020,,,12.0,,
201004863,201004884,801000003,R_000021,,,13.0,,
201004863,710000000,801000004,R_000022,,,,,
201004863,620000000,801000005,R_000023,,,,,
201004885,201002147,801000001,R_000024,200,克,,蔬菜,True
201004885,201000081,801000001,R_000025,11.5,毫升,,调料,False
201004885,201000029,801000001,R_000026,7.5,毫升,,调料,False
201004885,201000063,801000001,R_000027,3,瓣,,调料,False
201004885,201000049,801000001,R_000028,0.6,克,,调料,False
201004885,201000786,801000001,R_000029,7,毫升,,调料,False
201004885,201000084,801000001,R_000030,5,毫升,,调料,False
201004885,201004893,801000003,R_000031,,,1.0,,
201004885,201004894,801000003,R_000032,,,2.0,,
201004885,201004895,801000003,R_000033,,,3.0,,
201004885,201004896,801000003,R_000034,,,4.0,,
201004885,201004897,801000003,R_000035,,,5.0,,
201004885,710000000,801000004,R_000036,,,,,
201004885,610000000,801000005,R_000037,,,,,
201004898,201003460,801000001,R_000038,100,g,,蔬菜,True
201004898,201001901,801000001,R_000039,150,g,,蔬菜,True
201004898,201001632,801000001,R_000040,3.5,个,,蔬菜,True
201004898,201000062,801000001,R_000041,3,g,,蔬菜,False
201004898,201000027,801000001,R_000042,10,g,,蔬菜,False
201004898,201000063,801000001,R_000043,10,g,,蔬菜,False
201004898,201000242,801000001,R_000044,20,ml,,调料,False
201004898,201000112,801000001,R_000045,10,ml,,调料,False
201004898,201000049,801000001,R_000046,8,g,,调料,False
201004898,201000050,801000001,R_000047,10,g,,调料,False
201004898,201000295,801000001,R_000048,20,g,,淀粉类,False
201004898,201000009,801000001,R_000049,40,ml,,其他,False
201004898,201000373,801000001,R_000050,200,ml,,其他,False
201004898,201004912,801000003,R_000051,,,1.0,,
201004898,201004913,801000003,R_000052,,,2.0,,
201004898,201004914,801000003,R_000053,,,3.0,,
201004898,201004915,801000003,R_000054,,,4.0,,
201004898,201004916,801000003,R_000055,,,5.0,,
201004898,201004917,801000003,R_000056,,,6.0,,
201004898,201004918,801000003,R_000057,,,7.0,,
201004898,201004919,801000003,R_000058,,,8.0,,
201004898,201004920,801000003,R_000059,,,9.0,,
201004898,201004921,801000003,R_000060,,,10.0,,
201004898,201004922,801000003,R_000061,,,11.0,,
201004898,201004923,801000003,R_000062,,,12.0,,
201004898,201004924,801000003,R_000063,,,13.0,,
201004898,201004925,801000003,R_000064,,,14.0,,
201004898,201004926,801000003,R_000065,,,15.0,,
201004898,201004927,801000003,R_000066,,,16.0,,
201004898,710000000,801000004,R_000067,,,,,
201004898,630000000,801000005,R_000068,,,,,
201004928,201004266,801000001,R_000069,200,g,,蔬菜,True
201004928,201004930,801000001,R_000070,30,g,,其他,True
201004928,201001855,801000001,R_000071,50,g,,蔬菜,False
201004928,201000009,801000001,R_000072,15,ml,,调料,False
201004928,201000083,801000001,R_000073,10,g,,调料,False
201004928,201000049,801000001,R_000074,1,g,,调料,False
201004928,201000295,801000001,R_000075,5,g,,淀粉类,False
201004928,201000373,801000001,R_000076,20,ml,,其他,False
201004928,201004937,801000003,R_000077,,,1.0,,
201004928,201004938,801000003,R_000078,,,2.0,,
201004928,201004939,801000003,R_000079,,,3.0,,
201004928,201004940,801000003,R_000080,,,4.0,,
201004928,201004941,801000003,R_000081,,,5.0,,
201004928,201004942,801000003,R_000082,,,6.0,,
201004928,710000000,801000004,R_000083,,,,,
201004928,620000000,801000005,R_000084,,,,,
201004943,201004944,801000001,R_000085,300-500,g,,蔬菜,True
201004943,201000009,801000001,R_000086,2,ml,,调料,False
201004943,201000049,801000001,R_000087,3,g,,调料,False
201004943,201000084,801000001,R_000088,3,ml,,调料,False
201004943,201000373,801000001,R_000089,150,ml,,其他,False
201004943,201004949,801000003,R_000090,,,1.0,,
201004943,201004950,801000003,R_000091,,,2.0,,
201004943,201004951,801000003,R_000092,,,3.0,,
201004943,201004952,801000003,R_000093,,,4.0,,
201004943,201004953,801000003,R_000094,,,5.0,,
201004943,201004954,801000003,R_000095,,,6.0,,
201004943,201004955,801000003,R_000096,,,7.0,,
201004943,710000000,801000004,R_000097,,,,,
201004943,620000000,801000005,R_000098,,,,,
201004956,201000006,801000001,R_000099,4,个,,蛋白质,True
201004956,201000340,801000001,R_000100,2,个,,蔬菜,False
201004956,201000339,801000001,R_000101,2,根,,蔬菜,False
201004956,201000063,801000001,R_000102,3,瓣,,蔬菜,False
201004956,201000049,801000001,R_000103,适量,,,调料,False
201004956,201000009,801000001,R_000104,10,毫升,,调料,False
201004956,201000282,801000001,R_000105,15,毫升,,调料,False
201004956,201000112,801000001,R_000106,10,毫升,,调料,False
201004956,201000084,801000001,R_000107,5,毫升,,调料,False
201004956,201000134,801000001,R_000108,3,克,,调料,False
201004956,201000373,801000001,R_000109,20,毫升,,其他,False
201004956,201004968,801000003,R_000110,,,1.0,,
201004956,201004969,801000003,R_000111,,,2.0,,
201004956,201004970,801000003,R_000112,,,3.0,,
201004956,201004971,801000003,R_000113,,,4.0,,
201004956,201004972,801000003,R_000114,,,5.0,,
201004956,201004973,801000003,R_000115,,,6.0,,
201004956,710000000,801000004,R_000116,,,,,
201004956,620000000,801000005,R_000117,,,,,
201004974,201004975,801000001,R_000118,300,g,,蔬菜,True
201004974,201000008,801000001,R_000119,2.5,瓣,,调料,False
201004974,201000049,801000001,R_000120,3,g,,调料,False
201004974,201000009,801000001,R_000121,15,ml,,调料,False
201004974,201000061,801000001,R_000122,50,ml,,其他,False
201004974,201004980,801000003,R_000123,,,1.0,,
201004974,201004981,801000003,R_000124,,,2.0,,
201004974,201004982,801000003,R_000125,,,3.0,,
201004974,201004983,801000003,R_000126,,,4.0,,
201004974,201004984,801000003,R_000127,,,5.0,,
201004974,201004985,801000003,R_000128,,,6.0,,
201004974,201004986,801000003,R_000129,,,7.0,,
201004974,201004987,801000003,R_000130,,,8.0,,
201004974,201004988,801000003,R_000131,,,9.0,,
201004974,201004989,801000003,R_000132,,,10.0,,
201004974,201004990,801000003,R_000133,,,11.0,,
201004974,710000000,801000004,R_000134,,,,,
201004974,620000000,801000005,R_000135,,,,,
201004991,201004992,801000001,R_000136,300,克,,蔬菜,True
201004991,201000061,801000001,R_000137,1000,毫升,,其他,False
201004991,201004994,801000003,R_000138,,,1.0,,
201004991,201004995,801000003,R_000139,,,2.0,,
201004991,201004996,801000003,R_000140,,,3.0,,
201004991,201004997,801000003,R_000141,,,4.0,,
201004991,201004998,801000003,R_000142,,,5.0,,
201004991,201004999,801000003,R_000143,,,6.0,,
201004991,201005000,801000003,R_000144,,,7.0,,
201004991,710000000,801000004,R_000145,,,,,
201004991,610000000,801000005,R_000146,,,,,
201005001,201003460,801000001,R_000147,1.8,个,,蔬菜,True
201005001,201000107,801000001,R_000148,1,个,,调料,False
201005001,201003786,801000001,R_000149,正常男子手抓半把,,,蛋白质,False
201005001,201000259,801000001,R_000150,2,颗,,蔬菜,False
201005001,201000029,801000001,R_000151,40,ml,,调料,False
201005001,201005007,801000001,R_000152,没过锅底的两倍,,,调料,False
201005001,201005008,801000003,R_000153,,,1.0,,
201005001,201005009,801000003,R_000154,,,2.0,,
201005001,201005010,801000003,R_000155,,,3.0,,
201005001,201005011,801000003,R_000156,,,4.0,,
201005001,201005012,801000003,R_000157,,,5.0,,
201005001,201005013,801000003,R_000158,,,6.0,,
201005001,201005014,801000003,R_000159,,,7.0,,
201005001,201005015,801000003,R_000160,,,8.0,,
201005001,201005016,801000003,R_000161,,,9.0,,
201005001,201005017,801000003,R_000162,,,10.0,,
201005001,201005018,801000003,R_000163,,,11.0,,
201005001,710000000,801000004,R_000164,,,,,
201005001,630000000,801000005,R_000165,,,,,
201005019,201004065,801000001,R_000166,100,g,,蔬菜,True
201005019,201000009,801000001,R_000167,10-15,ml,,调料,False
201005019,201000680,801000001,R_000168,2,g,,调料,False
201005019,201000061,801000001,R_000169,70,ml,,其他,False
201005019,201000134,801000001,R_000170,5,g,,调料,False
201005019,201005025,801000003,R_000171,,,1.0,,
201005019,201005026,801000003,R_000172,,,2.0,,
201005019,201005027,801000003,R_000173,,,3.0,,
201005019,201005028,801000003,R_000174,,,4.0,,
201005019,201005029,801000003,R_000175,,,5.0,,
201005019,201005030,801000003,R_000176,,,6.0,,
201005019,710000000,801000004,R_000177,,,,,
201005019,620000000,801000005,R_000178,,,,,
201005031,201004769,801000001,R_000001,250,g,,蔬菜,True
201005031,201000087,801000001,R_000002,2,个,,蔬菜,False
201005031,201000062,801000001,R_000003,3,圈,,蔬菜,False
201005031,201000063,801000001,R_000004,2,颗,,蔬菜,False
201005031,201000112,801000001,R_000005,6,ml,,调料,False
201005031,201000113,801000001,R_000006,2,ml,,调料,False
201005031,201004551,801000001,R_000007,6,ml,,调料,False
201005031,201000049,801000001,R_000008,6,g,,调料,False
201005031,201005040,801000003,R_000009,,,1.0,,
201005031,201005041,801000003,R_000010,,,2.0,,
201005031,201005042,801000003,R_000011,,,3.0,,
201005031,201005043,801000003,R_000012,,,4.0,,
201005031,201005044,801000003,R_000013,,,5.0,,
201005031,201005045,801000003,R_000014,,,6.0,,
201005031,201005046,801000003,R_000015,,,7.0,,
201005031,201005047,801000003,R_000016,,,8.0,,
201005031,201005048,801000003,R_000017,,,9.0,,
201005031,710000000,801000004,R_000018,,,,,
201005031,620000000,801000005,R_000019,,,,,
201005049,201005050,801000001,R_000020,0.7,个,,蔬菜,True
201005049,201005051,801000001,R_000021,0.5,个,,蔬菜,False
201005049,201000004,801000001,R_000022,0.3,个,,蔬菜,False
201005049,201003210,801000001,R_000023,1,个,,蔬菜,False
201005049,201000102,801000001,R_000024,0.5,颗,,蔬菜,False
201005049,201000008,801000001,R_000025,3,瓣,,蔬菜,False
201005049,201000006,801000001,R_000026,1,个,,蛋白质,False
201005049,201000301,801000001,R_000027,105,克,,淀粉类,False
201005049,201000295,801000001,R_000028,26.25,克,,淀粉类,False
201005049,201000049,801000001,R_000029,5.25,克,,调料,False
201005049,201000029,801000001,R_000030,5,克,,调料,False
201005049,201000009,801000001,R_000031,505,毫升,,其他,False
201005049,201005062,801000003,R_000032,,,1.0,,
201005049,201005063,801000003,R_000033,,,2.0,,
201005049,201005064,801000003,R_000034,,,3.0,,
201005049,201005065,801000003,R_000035,,,4.0,,
201005049,201005066,801000003,R_000036,,,5.0,,
201005049,201005067,801000003,R_000037,,,6.0,,
201005049,201005068,801000003,R_000038,,,7.0,,
201005049,201005069,801000003,R_000039,,,8.0,,
201005049,201005070,801000003,R_000040,,,9.0,,
201005049,201005071,801000003,R_000041,,,10.0,,
201005049,201005072,801000003,R_000042,,,11.0,,
201005049,201005073,801000003,R_000043,,,12.0,,
201005049,710000000,801000004,R_000044,,,,,
201005049,640000000,801000005,R_000045,,,,,
201005074,201000474,801000001,R_000046,1,块,,蛋白质,True
201005074,201000006,801000001,R_000047,2,个,,蛋白质,True
201005074,201000981,801000001,R_000048,50,g,,淀粉类,False
201005074,201000112,801000001,R_000049,20,g,,调料,False
201005074,201000084,801000001,R_000050,10,g,,调料,False
201005074,201000113,801000001,R_000051,5,g,,调料,False
201005074,201000134,801000001,R_000052,10,g,,调料,False
201005074,201000117,801000001,R_000053,200,ml,,其他,False
201005074,201000009,801000001,R_000054,18,ml,,其他,False
201005074,201005084,801000003,R_000055,,,1.0,,
201005074,201005085,801000003,R_000056,,,2.0,,
201005074,201005086,801000003,R_000057,,,3.0,,
201005074,201005087,801000003,R_000058,,,4.0,,
201005074,201005088,801000003,R_000059,,,5.0,,
201005074,201005089,801000003,R_000060,,,6.0,,
201005074,201005090,801000003,R_000061,,,7.0,,
201005074,201005091,801000003,R_000062,,,8.0,,
201005074,710000000,801000004,R_000063,,,,,
201005074,630000000,801000005,R_000064,,,,,
201005092,201003460,801000001,R_000065,150,克,,蔬菜,True
201005092,201001901,801000001,R_000066,150,克,,蔬菜,True
201005092,201004531,801000001,R_000067,180,克,,蛋白质,True
201005092,201005051,801000001,R_000068,50,克,,蔬菜,False
201005092,201000029,801000001,R_000069,15,毫升,,调料,False
201005092,201000049,801000001,R_000070,5,克,,调料,False
201005092,201000063,801000001,R_000071,3,瓣,,调料,False
201005092,201000009,801000001,R_000072,13,毫升,,调料,False
201005092,201000373,801000001,R_000073,适量,毫升,,其他,False
201005092,201005102,801000003,R_000074,,,1.0,,
201005092,201005103,801000003,R_000075,,,2.0,,
201005092,201005104,801000003,R_000076,,,3.0,,
201005092,201005105,801000003,R_000077,,,4.0,,
201005092,201005106,801000003,R_000078,,,5.0,,
201005092,201005107,801000003,R_000079,,,6.0,,
201005092,201005108,801000003,R_000080,,,7.0,,
201005092,201005109,801000003,R_000081,,,8.0,,
201005092,201005110,801000003,R_000082,,,9.0,,
201005092,201005111,801000003,R_000083,,,10.0,,
201005092,710000000,801000004,R_000084,,,,,
201005092,630000000,801000005,R_000085,,,,,
201005112,201005113,801000001,R_000086,0.8,块,,蛋白质,True
201005112,201000062,801000001,R_000087,0.67,根,,蔬菜,True
201005112,201005051,801000001,R_000088,0.5,只,,蔬菜,True
201005112,201000049,801000001,R_000089,3,克,,调料,False
201005112,201000111,801000001,R_000090,1.5,克,,调料,False
201005112,201000009,801000001,R_000091,9,毫升,,调料,False
201005112,201000373,801000001,R_000092,10,毫升,,其他,False
201005112,201005120,801000003,R_000093,,,1.0,,
201005112,201005121,801000003,R_000094,,,2.0,,
201005112,201005122,801000003,R_000095,,,3.0,,
201005112,201005123,801000003,R_000096,,,4.0,,
201005112,201005124,801000003,R_000097,,,5.0,,
201005112,201005125,801000003,R_000098,,,6.0,,
201005112,201005126,801000003,R_000099,,,7.0,,
201005112,201005127,801000003,R_000100,,,8.0,,
201005112,201005128,801000003,R_000101,,,9.0,,
201005112,710000000,801000004,R_000102,,,,,
201005112,630000000,801000005,R_000103,,,,,
201005129,201005130,801000001,R_000104,200,g,,蔬菜,True
201005129,201000008,801000001,R_000105,3,瓣,,调料,False
201005129,201000112,801000001,R_000106,10,ml,,调料,False
201005129,201000084,801000001,R_000107,5,ml,,调料,False
201005129,201000134,801000001,R_000108,2,g,,调料,False
201005129,201000009,801000001,R_000109,10,ml,,调料,False
201005129,201000061,801000001,R_000110,1030,ml,,其他,False
201005129,201005137,801000003,R_000111,,,1.0,,
201005129,201005138,801000003,R_000112,,,2.0,,
201005129,201005139,801000003,R_000113,,,3.0,,
201005129,201005140,801000003,R_000114,,,4.0,,
201005129,201005141,801000003,R_000115,,,5.0,,
201005129,201005142,801000003,R_000116,,,6.0,,
201005129,201005143,801000003,R_000117,,,7.0,,
201005129,201005144,801000003,R_000118,,,8.0,,
201005129,201005145,801000003,R_000119,,,9.0,,
201005129,710000000,801000004,R_000120,,,,,
201005129,620000000,801000005,R_000121,,,,,
201005146,201003460,801000001,R_000122,1,个,,蔬菜,True
201005146,201000961,801000001,R_000123,20,毫升,,调料,False
201005146,201000134,801000001,R_000124,15,毫升,,调料,False
201005146,201000112,801000001,R_000125,40,毫升,,调料,False
201005146,201000113,801000001,R_000126,10,毫升,,调料,False
201005146,201000028,801000001,R_000127,20,毫升,,调料,False
201005146,201000373,801000001,R_000128,100,毫升,,其他,False
201005146,201002187,801000001,R_000129,适量,,,其他,False
201005146,201000339,801000001,R_000130,适量,,,蔬菜,False
201005146,201005156,801000003,R_000131,,,1.0,,
201005146,201005157,801000003,R_000132,,,2.0,,
201005146,201005158,801000003,R_000133,,,3.0,,
201005146,201005159,801000003,R_000134,,,4.0,,
201005146,201005160,801000003,R_000135,,,5.0,,
201005146,201005161,801000003,R_000136,,,6.0,,
201005146,201005162,801000003,R_000137,,,7.0,,
201005146,201005163,801000003,R_000138,,,8.0,,
201005146,710000000,801000004,R_000139,,,,,
201005146,630000000,801000005,R_000140,,,,,
201005164,201000578,801000001,R_000141,200,g,,蔬菜,True
201005164,201000084,801000001,R_000142,7,ml,,调料,False
201005164,201000008,801000001,R_000143,4.5,瓣,,调料,False
201005164,201000112,801000001,R_000144,6,ml,,调料,False
201005164,201000049,801000001,R_000145,0.5,g,,调料,False
201005164,201000134,801000001,R_000146,1,g,,调料,False
201005164,201000009,801000001,R_000147,6.5,ml,,调料,False
201005164,201000117,801000001,R_000148,1015,ml,,其他,False
201005164,201005173,801000003,R_000149,,,1.0,,
201005164,201005174,801000003,R_000150,,,2.0,,
201005164,201005175,801000003,R_000151,,,3.0,,
201005164,201005176,801000003,R_000152,,,4.0,,
201005164,201005177,801000003,R_000153,,,5.0,,
201005164,201005178,801000003,R_000154,,,6.0,,
201005164,201005179,801000003,R_000155,,,7.0,,
201005164,201005180,801000003,R_000156,,,8.0,,
201005164,710000000,801000004,R_000157,,,,,
201005164,620000000,801000005,R_000158,,,,,
201005181,201003210,801000001,R_000159,1,个,,蔬菜,True
201005181,201000006,801000001,R_000160,1.5,个,,蛋白质,True
201005181,201000009,801000001,R_000161,6,ml,,调料,False
201005181,201000049,801000001,R_000162,1.5,g,,调料,False
201005181,201000050,801000001,R_000163,0,g,,调料,False
201005181,201000618,801000001,R_000164,0,g,,蔬菜,False
201005181,201005188,801000003,R_000165,,,1.0,,
201005181,201005189,801000003,R_000166,,,2.0,,
201005181,201005190,801000003,R_000167,,,3.0,,
201005181,201005191,801000003,R_000168,,,4.0,,
201005181,201005192,801000003,R_000169,,,5.0,,
201005181,201005193,801000003,R_000170,,,6.0,,
201005181,201005194,801000003,R_000171,,,7.0,,
201005181,710000000,801000004,R_000172,,,,,
201005181,620000000,801000005,R_000173,,,,,
201005195,201001901,801000001,R_000174,240,g,,蔬菜,True
201005195,201000008,801000001,R_000175,4,瓣,,调料,False
201005195,201000438,801000001,R_000176,0.5,个,,蔬菜,False
201005195,201001432,801000001,R_000177,0.5,个,,蔬菜,False
201005195,201000077,801000001,R_000178,3,个,,调料,False
201005195,201000062,801000001,R_000179,1,根,,蔬菜,False
201005195,201000112,801000001,R_000180,5,ml,,调料,False
201005195,201000114,801000001,R_000181,10,ml,,调料,False
201005195,201000049,801000001,R_000182,2,g,,调料,False
201005195,201000009,801000001,R_000183,10-15,ml,,调料,False
201005195,201005206,801000003,R_000184,,,1.0,,
201005195,201005207,801000003,R_000185,,,2.0,,
201005195,201005208,801000003,R_000186,,,3.0,,
201005195,201005209,801000003,R_000187,,,4.0,,
201005195,201005210,801000003,R_000188,,,5.0,,
201005195,201005211,801000003,R_000189,,,6.0,,
201005195,710000000,801000004,R_000190,,,,,
201005195,620000000,801000005,R_000191,,,,,
201005212,201003863,801000001,R_000001,1-2,把,,蔬菜,True
201005212,201005214,801000001,R_000002,2,袋,,蛋白质,True
201005212,201000087,801000001,R_000003,3-5,根,,蔬菜,False
201005212,201000063,801000001,R_000004,2-3,瓣,,蔬菜,False
201005212,201000112,801000001,R_000005,15,毫升,,调料,False
201005212,201000084,801000001,R_000006,5,毫升,,调料,False
201005212,201000113,801000001,R_000007,3,毫升,,调料,False
201005212,201000050,801000001,R_000008,3,克,,调料,False
201005212,201000009,801000001,R_000009,10-15,毫升,,调料,False
201005212,201000373,801000001,R_000010,100,毫升,,其他,False
201005212,201005223,801000003,R_000011,,,1.0,,
201005212,201005224,801000003,R_000012,,,2.0,,
201005212,201005225,801000003,R_000013,,,3.0,,
201005212,710000000,801000004,R_000014,,,,,
201005212,620000000,801000005,R_000015,,,,,
201005226,201004769,801000001,R_000016,600,g,,蔬菜,True
201005226,201001901,801000001,R_000017,2,个,,蔬菜,True
201005226,201003210,801000001,R_000018,2,个,,蔬菜,True
201005226,201002558,801000001,R_000019,4,个,,蔬菜,False
201005226,201000049,801000001,R_000020,12,g,,调料,False
201005226,201000112,801000001,R_000021,12,ml,,调料,False
201005226,201000779,801000001,R_000022,6,g,,调料,False
201005226,201000084,801000001,R_000023,12,ml,,调料,False
201005226,201000062,801000001,R_000024,3,圈,,调料,False
201005226,201000027,801000001,R_000025,2,g,,调料,False
201005226,201000063,801000001,R_000026,2,颗,,调料,False
201005226,201005238,801000001,R_000027,适量,,,蔬菜,False
201005226,201000009,801000001,R_000028,10-15,ml,,调料,False
201005226,201005240,801000003,R_000029,,,1.0,,
201005226,201005241,801000003,R_000030,,,2.0,,
201005226,201005242,801000003,R_000031,,,3.0,,
201005226,201005243,801000003,R_000032,,,4.0,,
201005226,201005244,801000003,R_000033,,,5.0,,
201005226,201005245,801000003,R_000034,,,6.0,,
201005226,201005246,801000003,R_000035,,,7.0,,
